AX_BU,Date,DOW,Total_7LB_EQ_Sales,Weighted_Avg_Sales,Avg_Apparent_Temp,Average_Surface_T,Average_Surface_T_SQ,Average_Surface_T_Cubed,Holiday
104,12/21/2022,Wednesday,824,6.227949186,40.43076941,43.08901036,1856.662814,66090.04056,
104,12/22/2022,Thursday,985,7.804060957,43.94136061,45.21413563,2044.318061,84843.87613,
104,12/23/2022,Friday,1615.428571,12.16333296,45.50154629,46.43659893,2156.35772,94205.97894,
104,12/24/2022,Saturday,4495.428571,32.55788131,46.76390217,48.41024326,2343.551653,102266.2262,
104,12/25/2022,Sunday,3411.142857,21.15729137,49.65730316,50.78764095,2579.384473,122447.3496,
104,12/26/2022,Monday,1010,8.299976361,50.0170213,50.77553262,2578.154713,125127.7032,
104,12/27/2022,Tuesday,862.8571427,7.065869355,52.84494488,53.3735948,2848.740622,147574.1695,
104,12/28/2022,Wednesday,998,8.874771281,48.07204226,48.68171981,2369.909844,111090.7038,
104,12/29/2022,Thursday,934,8.006949924,41.74751324,42.86850745,1837.708931,72759.85641,
104,12/30/2022,Friday,1225.285714,10.39126884,42.87113394,43.24536149,1870.16129,78794.32007,
104,12/31/2022,Saturday,4192.428571,30.84859245,48.40147037,50.10833486,2510.845222,113390.2376,
104,1/1/2023,Sunday,1096,8.334792145,43.76684724,47.12826175,2221.073056,83837.01163,
104,1/2/2023,Monday,780.4285713,5.907899419,37.86327636,41.22824924,1699.768536,54281.84167,
104,1/3/2023,Tuesday,726,5.877525684,40.72857146,42.56785697,1812.022447,67561.22771,
104,1/4/2023,Wednesday,640,4.739673296,41.79943208,43.71193108,1910.732918,73031.65518,
104,1/5/2023,Thursday,648.4285713,4.830517939,42.30470651,45.05058802,2029.555481,75712.23372,
104,1/6/2023,Friday,1008.714285,8.250267559,43.2162299,44.54450242,1984.212696,80712.46883,
104,1/7/2023,Saturday,1445.428571,11.26333069,41.48342239,42.42085527,1799.528962,71387.75683,
104,1/8/2023,Sunday,1063.714285,8.292583466,43.04333373,43.23000149,1868.833029,79747.61453,
104,1/9/2023,Monday,697,5.345914349,44.13117638,45.79647127,2097.316781,85948.14601,
104,1/10/2023,Tuesday,598,4.646386182,43.33089906,47.31348321,2238.565693,81356.65805,
104,1/11/2023,Wednesday,693.4285713,5.578069506,41.16896585,42.85000027,1836.122523,69776.61121,
104,1/12/2023,Thursday,769.2857134,6.085525419,43.20287321,44.51264386,1981.375463,80637.65536,
104,1/13/2023,Friday,1012.285714,7.301275235,44.43641343,45.54728284,2074.554974,87743.91262,
104,1/14/2023,Saturday,1426.142857,10.66171373,43.0621054,45.92789592,2109.371623,79851.99645,
104,1/15/2023,Sunday,1038,7.854438371,41.96830689,45.82568343,2099.993262,73920.40659,
104,1/16/2023,Monday,716,5.646955868,39.71377356,44.40000027,1971.360024,62635.92069,
104,1/17/2023,Tuesday,618,4.5837913,38.03720962,42.1918618,1780.153202,55033.34997,
104,1/18/2023,Wednesday,724,5.817990519,36.99395635,39.44999986,1556.302489,50628.18277,
104,1/19/2023,Thursday,677.9999994,5.265032726,35.90391061,38.691619,1497.041381,46283.40075,
104,1/20/2023,Friday,926.7142857,7.397241126,33.20107487,38.56989309,1487.636653,36597.9224,
104,1/21/2023,Saturday,1469.142857,11.30840272,34.56910993,37.69842971,1421.171602,41310.89395,
104,1/22/2023,Sunday,921,7.012359956,32.78361614,36.96101619,1366.116718,35234.69916,
104,1/23/2023,Monday,601.4285713,4.731975713,29.70833292,36.85238171,1358.098037,26220.13036,
104,1/24/2023,Tuesday,670.4285713,4.793552431,35.15243888,39.28780565,1543.531673,43437.65639,
104,1/25/2023,Wednesday,652,5.318095502,37.26071464,40.39999907,1632.159925,51731.31767,
104,1/26/2023,Thursday,655.4285713,5.056793741,37.11379235,41.01494215,1682.225479,51121.78398,
104,1/27/2023,Friday,1001.142857,8.000703641,39.99202233,41.28351167,1704.328336,63961.71483,
104,1/28/2023,Saturday,1748.142857,13.29431667,39.72295823,41.18367308,1696.094928,62679.38852,
104,1/29/2023,Sunday,1081,8.587176002,39.02022475,42.52921209,1808.733881,59411.33342,
104,1/30/2023,Monday,548,4.42988881,33.23006484,37.36274455,1395.97468,36693.87407,
104,1/31/2023,Tuesday,597,4.702516309,28.08132604,34.34397468,1179.508597,22143.83495,
104,2/1/2023,Wednesday,651,5.353961123,33.79642861,37.73631028,1424.029113,38602.233,
104,2/2/2023,Thursday,767.9999994,5.980238485,40.5206695,42.3268162,1791.559369,66531.88636,
104,2/3/2023,Friday,1034.857143,7.915383694,43.79893096,45.11336819,2035.21599,84021.51947,
104,2/4/2023,Saturday,1890.285714,14.13788089,46.01356861,47.00653293,2209.614138,97422.15894,
104,2/5/2023,Sunday,1119,8.788533793,46.98586289,48.9989526,2400.897356,103729.3416,
104,2/6/2023,Monday,772.2857145,6.083914755,41.78022592,45.1915247,2042.273905,72931.03081,
104,2/7/2023,Tuesday,736,5.783393551,40.54190066,43.68100534,1908.030227,66636.52104,
104,2/8/2023,Wednesday,790,6.092188812,46.58804296,47.64891409,2270.419014,101116.8197,
104,2/9/2023,Thursday,869.8571427,6.986166119,41.34444421,44.4005854,1971.411984,70672.66595,
104,2/10/2023,Friday,1164.285714,8.848635587,41.37672105,43.17248608,1863.863554,70838.31375,
104,2/11/2023,Saturday,1761.999999,13.33125752,45.30153824,46.78461542,2188.80024,92969.14716,
104,2/12/2023,Sunday,2788.285714,20.694268,45.37574249,48.23811818,2326.916046,93426.74829,
104,2/13/2023,Monday,784.4285713,6.392511441,46.78685717,49.03028567,2403.968913,102416.8984,
104,2/14/2023,Tuesday,683.8571427,5.152573262,35.1586202,40.92183872,1674.596884,43460.57506,
104,2/15/2023,Wednesday,667,5.626553232,31.20454568,37.35340923,1395.277181,30384.60478,
104,2/16/2023,Thursday,802.8571421,6.752825782,32.02471828,35.620786,1268.840395,32843.99324,
104,2/17/2023,Friday,1146.142857,9.367756307,37.10594567,40.09513527,1607.619872,51089.36597,
104,2/18/2023,Saturday,1842.142857,14.31161277,43.20452269,44.41708441,1972.877388,80646.89195,
104,2/19/2023,Sunday,1382.428571,9.817289645,48.01269121,48.62030475,2363.934034,110679.7448,
104,2/20/2023,Monday,890.4285713,6.448346425,51.72010853,52.045109,2708.693371,138349.7194,
104,2/21/2023,Tuesday,747.4285713,5.429951441,51.82190949,53.03539203,2812.752808,139168.2718,
104,2/22/2023,Wednesday,598.285714,4.447111747,31.74203824,38.80636966,1505.934326,31981.91256,
104,2/23/2023,Thursday,627.8571427,4.840386863,27.94516093,35.86838625,1286.541132,21823.27097,
104,2/24/2023,Friday,817.8571421,6.068545595,32.5123594,38.13258409,1454.093969,34367.30376,
104,2/25/2023,Saturday,1317.857142,9.697367401,40.20684148,44.04421003,1939.892437,64997.98196,
104,2/26/2023,Sunday,984.5714281,7.024546972,34.85054271,39.8364134,1586.939833,42328.08656,
104,2/27/2023,Monday,633.4285713,4.959328141,38.51728404,42.9333335,1843.271126,57143.51731,
104,2/28/2023,Tuesday,688.8571427,4.932953089,38.16098901,43.096704,1857.325896,55572.36314,
104,3/1/2023,Wednesday,609.7142854,4.591771497,33.75798835,39.20414325,1536.964848,38470.66352,
104,3/2/2023,Thursday,810.8571427,6.55656087,38.69710861,42.12832523,1774.795786,57947.61273,
104,3/3/2023,Friday,1189.142857,9.196103316,43.02010916,43.5130434,1893.384946,79618.59766,
104,3/4/2023,Saturday,1810.285714,14.6460275,43.76020919,46.46230342,2158.745639,83798.87113,
104,3/5/2023,Sunday,1141.428571,8.975029919,41.92240445,45.98907045,2114.994601,73678.12254,
104,3/6/2023,Monday,787,6.151602091,43.18212311,46.34581049,2147.93415,80521.52171,
104,3/7/2023,Tuesday,800.8571427,6.081207887,44.87016619,46.37734838,2150.858443,90338.53308,
104,3/8/2023,Wednesday,846.285714,7.206706999,45.94540357,47.92586307,2296.888351,96989.83305,
104,3/9/2023,Thursday,986.8571427,8.078824652,49.63722146,50.49888967,2550.137858,122298.8545,
104,3/10/2023,Friday,1276.142857,9.761804079,56.84656115,57.21164078,3273.17184,183701.4538,
104,3/11/2023,Saturday,2399.571428,18.73089237,58.72760451,58.81770843,3459.522825,202547.4869,
104,3/12/2023,Sunday,1981.285714,15.35612134,56.22500077,56.73877496,3219.288584,177741.3237,
104,3/13/2023,Monday,1208.428571,9.683579106,56.21798964,56.62539568,3206.435436,177674.8402,
104,3/14/2023,Tuesday,312,3.277918152,54.65370425,54.99259369,3024.185361,163252.1115,
104,3/15/2023,Wednesday,506,5.409913108,54.77777735,55.11851826,3038.051056,164366.4667,
104,3/16/2023,Thursday,437,4.557118691,47.94655149,49.41896629,2442.23423,110222.9751,
104,3/17/2023,Friday,697.2857144,6.707786742,46.48166637,47.47333317,2253.717362,100425.7462,
104,3/18/2023,Saturday,901,8.748090354,47.15344975,48.75344783,2376.898675,104843.2352,
104,3/19/2023,Sunday,392,4.053839501,48.81228096,49.4210525,2442.44043,116302.0332,
104,3/20/2023,Monday,333,3.330204553,51.53800011,51.9959993,2703.583943,136893.4555,
104,3/21/2023,Tuesday,313,3.185248132,44.42909095,47.66000012,2271.475612,87700.54296,
106,3/22/2022,Tuesday,219.1428586,17.02299209,73.25833416,74.45416768,5543.423086,393161.6208,
106,3/23/2022,Wednesday,277.857146,21.76462377,71.72068839,72.59655236,5270.259414,368920.9753,
106,3/24/2022,Thursday,287.2857177,21.52963162,74.79615344,76.44230769,5843.426405,418444.4303,
106,3/25/2022,Friday,452.0000058,34.24047784,78.71153787,81.01923136,6564.11585,487657.8205,
106,3/26/2022,Saturday,565.571436,43.50889115,79.69200043,82.1480011,6748.294085,506109.1463,
106,3/27/2022,Sunday,320.0000021,24.53565635,76.41904667,78.36666761,6141.334592,446277.3512,
106,3/28/2022,Monday,265.714285,20.41596503,72.7107157,73.28214318,5370.27251,384410.5148,
106,3/29/2022,Tuesday,246.142859,18.50487782,65.72000122,65.72000122,4319.11856,283852.4771,
106,3/30/2022,Wednesday,298.0000021,22.148175,69.53461632,70.44230711,4962.11863,336204.2414,
106,3/31/2022,Thursday,273.7142885,21.43652684,70.11111224,70.77777693,5009.493707,344635.944,
106,4/1/2022,Friday,435.7142913,33.52579544,71.5076919,72.35000053,5234.522576,365643.8564,
106,4/2/2022,Saturday,459.7142935,36.1233297,71.19999723,71.97037111,5179.734317,360944.0859,
106,4/3/2022,Sunday,244.0000021,18.78544903,72.3083334,73.07916768,5340.564749,378063.7653,
106,4/4/2022,Monday,265.7142888,19.9703873,75.13333511,76.57083448,5863.092693,424129.0325,
106,4/5/2022,Tuesday,304.8571447,23.53878054,77.65357099,79.49285589,6319.114137,468257.0192,
106,4/6/2022,Wednesday,267.5714306,19.99393134,77.31481736,79.58518445,6333.801584,462155.582,
106,4/7/2022,Thursday,319.571431,24.98842559,76.99230722,79.44615291,6311.691212,456396.1822,
106,4/8/2022,Friday,524.4285783,40.40187146,80.35172509,83.59999874,6988.959789,518782.8557,
106,4/9/2022,Saturday,627.5714388,48.50887141,82.43200073,85.86799957,7373.313351,560128.3091,
106,4/10/2022,Sunday,388.8571469,29.87690354,76.28461486,78.08077064,6096.606744,443926.2986,
106,4/11/2022,Monday,291.571431,21.91597759,71.39999918,72.25384639,5220.618318,363994.3314,
106,4/12/2022,Tuesday,228.2857158,17.48850764,65.5434776,65.5434776,4295.947456,281571.3358,
106,4/13/2022,Wednesday,239.4285734,18.80342372,64.42500178,64.54583391,4166.164675,267401.1789,
106,4/14/2022,Thursday,295.8571455,22.32746443,69.26521699,70.4739151,4966.57271,332311.6734,
106,4/15/2022,Friday,334.7142892,26.45020367,71.68750095,73.09583282,5343.000776,368409.0779,
106,4/16/2022,Saturday,517.0000074,38.45237247,73.05199768,74.29599884,5519.895444,389848.8792,
106,4/17/2022,Sunday,650.4285798,49.9741265,74.47083314,76.2250007,5810.250732,413008.1651,
106,4/18/2022,Monday,259.0000004,19.18166224,80.23809669,83.38571421,6953.177335,516585.0756,
106,4/19/2022,Tuesday,283.1428585,21.32865445,79.18695566,81.67826113,6671.338342,496547.6611,
106,4/20/2022,Wednesday,316.5714306,24.41603675,73.0653842,74.08461468,5488.530132,390063.2338,
106,4/21/2022,Thursday,288.1428591,22.41598434,73.03599915,74.45200195,5543.100595,389592.8022,
106,4/22/2022,Friday,352.4285754,26.68801626,67.45555482,67.45555482,4550.251876,306939.7649,
106,4/23/2022,Saturday,481.5714357,36.35110011,68.41034251,69.19310287,4787.685485,320158.6901,
106,4/24/2022,Sunday,268.5714303,20.18223844,73.51818223,75.05454532,5633.184773,397360.1228,
106,4/25/2022,Monday,298.0000023,22.8349327,75.7034478,77.75172188,6045.330255,433857.3685,
106,4/26/2022,Tuesday,275.5714308,21.26917576,79.78148199,82.75555702,6848.482219,507815.9038,
106,4/27/2022,Wednesday,346.5714306,26.01778859,76.87036867,78.96296409,6235.149698,454231.1272,
106,4/28/2022,Thursday,311.8571439,23.47731001,72.89230699,74.17692272,5502.215865,387297.8505,
106,4/29/2022,Friday,481.1428592,38.34401356,73.19642966,74.90357181,5610.54507,392165.7786,
106,4/30/2022,Saturday,611.0000086,49.46334025,80.43793014,83.52413862,6976.281731,520454.3705,
106,5/1/2022,Sunday,323.0000025,23.66452422,78.37600037,80.66000061,6506.035698,481447.8939,
106,5/2/2022,Monday,304.1428592,23.48081383,78.050001,80.36923247,6459.213528,475465.2034,
106,5/3/2022,Tuesday,339.5714314,25.62541354,77.19999858,78.88214275,6222.392445,460099.6227,
106,5/4/2022,Wednesday,356.5714327,27.14769831,78.43999863,81.31333135,6611.857855,482628.2422,
106,5/5/2022,Thursday,443.0000042,33.0146597,82.51034546,85.53448197,7316.147606,561726.8928,
106,5/6/2022,Friday,520.5714347,40.25832819,82.86154028,86.35000112,7456.322693,568930.2239,
106,5/7/2022,Saturday,700.2857265,54.2426188,82.42142841,84.93928419,7214.681998,559912.8188,
106,5/8/2022,Sunday,381.1428608,28.60669968,75.67777761,77.21110959,5961.555443,433416.1696,
106,5/9/2022,Monday,316.5714289,24.25041785,71.16521985,72.34347932,5233.579,360415.4386,
106,5/10/2022,Tuesday,330.2857163,25.43099558,71.00434942,72.13478387,5203.427044,357976.7803,
106,5/11/2022,Wednesday,239.5714296,18.31820895,68.70454684,69.41818029,4818.883755,324307.0863,
106,5/12/2022,Thursday,308.7142881,23.76857666,70.89565443,71.99130481,5182.747969,356335.2999,
106,5/13/2022,Friday,416.4285736,31.06735862,78.28461515,81.42307751,6629.717551,479765.7741,
106,5/14/2022,Saturday,612.0000089,48.96128243,84.2620697,88.46896546,7826.75785,598268.8169,
106,5/15/2022,Sunday,417.8571471,32.53008192,86.76000183,91.55200134,8381.76895,653068.3811,
106,5/16/2022,Monday,455.2857178,33.82369493,84.25769131,87.44230857,7646.157329,598175.5608,
106,5/17/2022,Tuesday,460.5714326,35.50214281,82.28800018,85.58,7323.9364,557197.9678,
106,5/18/2022,Wednesday,445.000002,32.66618054,81.04399902,83.40000031,6955.560051,532307.5033,
106,5/19/2022,Thursday,395.2857168,29.1031689,82.39200134,85.26000183,7269.267912,559313.3129,
106,5/20/2022,Friday,475.4285764,36.64794936,79.88400146,81.69200043,6673.582934,509776.0559,
106,5/21/2022,Saturday,476.0000061,35.63376098,77.15384674,78.49230752,6161.042339,459274.9431,
106,5/22/2022,Sunday,348.4285758,27.1634399,79.17083327,80.68333308,6509.800237,496244.4329,
106,5/23/2022,Monday,329.8571454,23.96317251,80.76799744,83.00799927,6890.327942,526887.5606,
106,5/24/2022,Tuesday,392.1428618,29.45632068,82.28461427,84.54615549,7148.052408,557129.1894,
106,5/25/2022,Wednesday,375.2857171,27.93098007,84.38620784,87.71034451,7693.104534,600916.8927,
106,5/26/2022,Thursday,412.2857171,31.208251,85.94285692,88.9178584,7906.385542,634788.9517,
106,5/27/2022,Friday,617.2857237,48.52932341,85.06896631,88.17586096,7774.982457,615621.0579,
106,5/28/2022,Saturday,573.2857165,45.07602127,80.13793156,81.89310166,6706.480099,514652.8546,
106,5/29/2022,Sunday,388.1428612,30.1982897,77.3076926,78.91923024,6228.244902,462027.8273,
106,5/30/2022,Monday,419.5714329,31.87453818,78.34444314,80.6703689,6507.708419,480866.5792,
106,5/31/2022,Tuesday,339.2857168,25.09152358,80.10689624,82.81379463,6858.124581,514055.1514,
106,6/1/2022,Wednesday,407.5714326,30.82755206,83.80714171,87.80714171,7710.094136,588630.9416,
106,6/2/2022,Thursday,468.7142899,36.07336833,86.76296432,90.70370144,8227.161455,653135.282,
106,6/3/2022,Friday,524.1428623,38.9075005,85.45185343,88.65185095,7859.150676,623971.0792,
106,6/4/2022,Saturday,574.2857193,44.01938426,84.14799805,87.09999786,7586.409628,595842.3456,
106,6/5/2022,Sunday,412.7142884,31.25112742,85.49999969,87.7719989,7703.923791,625026.3683,
106,6/6/2022,Monday,438.5714301,34.16922091,87.25000159,89.55416743,8019.948904,664196.1144,
106,6/7/2022,Tuesday,422.0000004,33.7193116,88.28999939,90.01499901,8102.700046,688231.4925,
106,6/8/2022,Wednesday,465.4285707,36.19540292,88.7368405,90.77368485,8239.861862,698734.0131,
106,6/9/2022,Thursday,436.2857136,33.32219478,89.41111035,92.19444233,8499.815196,714783.4108,
106,6/10/2022,Friday,622.2857146,48.9078887,92.86000137,95.29499969,9081.136967,800729.9212,
106,6/11/2022,Saturday,663.4285724,51.96656213,95.01500092,98.5849987,9719.001969,857781.2139,
106,6/12/2022,Sunday,414.4285713,33.16259623,92.64444648,98.10555606,9624.700131,795166.6785,
106,6/13/2022,Monday,354.1428564,26.84702906,87.09047808,90.79999797,8244.639631,660559.6231,
106,6/14/2022,Tuesday,395.5714288,29.07896948,83.66250086,87.3000021,7621.290366,585588.484,
106,6/15/2022,Wednesday,431.8571433,32.80554842,87.74285562,91.2238112,8321.783729,675515.4612,
106,6/16/2022,Thursday,432,32.53272724,90.07058761,95.07646987,9039.535123,730716.6245,
106,6/17/2022,Friday,557.1428543,44.48993835,88.01666599,92.19999864,8500.83975,681859.2576,
106,6/18/2022,Saturday,533.7142854,41.60115794,82.44444529,85.86666489,7373.084139,560382.031,
106,6/19/2022,Sunday,417.4285713,31.68647145,79.21110916,82.20555666,6757.753545,497002.1686,
106,6/20/2022,Monday,336.2857134,25.35002115,84.05294216,88.38235474,7811.440629,593825.3862,
106,6/21/2022,Tuesday,384.4285713,28.97004487,90.05333252,93.88666585,8814.706025,730296.7484,
106,6/22/2022,Wednesday,365,27.44152762,92.48124838,94.68750048,8965.722747,790971.8919,
106,6/23/2022,Thursday,414.4285713,30.84825829,94.71176462,96.92352744,9394.170171,849594.6807,
106,6/24/2022,Friday,532.8571427,41.35978907,93.57500076,97.04999847,9418.702204,819368.9795,
106,6/25/2022,Saturday,539.4285707,42.19498819,92.56842041,97.51579124,9509.329541,793210.6908,
106,6/26/2022,Sunday,356,27.06804436,95.34705757,95.71176686,9160.742315,866805.9534,
106,6/27/2022,Monday,403.285714,30.74816738,94.94444275,94.24444495,8882.015405,855871.6669,
106,6/28/2022,Tuesday,388.5714281,28.60403706,97.44500122,100.2149998,10043.04618,925291.7632,
106,6/29/2022,Wednesday,436.285714,33.44469026,94.8777771,99.07777574,9816.405646,854070.0706,
106,6/30/2022,Thursday,447.8571428,33.03730314,94.07000198,97.71500168,9548.221553,832440.9948,
106,7/1/2022,Friday,646.8571409,49.79636494,92.24210799,96.6684229,9344.783986,784851.7985,
106,7/2/2022,Saturday,502.4285707,39.35088411,90.58947393,94.38420988,8908.379075,743418.2407,
106,7/3/2022,Sunday,454.7142854,32.85216966,87.07646897,90.72941141,8231.826094,660240.9076,
106,7/4/2022,Monday,579.1428567,43.4828098,85.13999901,88.63500061,7856.163333,617164.4792,
106,7/5/2022,Tuesday,361.4285711,27.65925054,86.93157999,89.98421157,8097.158332,656950.6084,
106,7/6/2022,Wednesday,428.1428561,32.39567849,88.34117845,90.94117602,8270.297496,689429.0277,
106,7/7/2022,Thursday,403.8571427,30.65554397,90.12941069,93.42353058,8727.956066,732149.2036,
106,7/8/2022,Friday,494.8571421,38.16779507,91.37368453,95.01579084,9028.000509,762892.6188,
106,7/9/2022,Saturday,557.7142854,41.63114013,92.0210507,97.95789498,9595.749188,779222.6418,
106,7/10/2022,Sunday,424,31.40996553,94.54666799,99.75999959,9952.057519,845159.513,
